freq,frequenc,isced11,age,sex,unit,geo,TIME_PERIOD,values
A,GE1,ED0-2,Y_GE75,T,PC,PL,2006,5.6
A,GE1,ED0-2,Y_GE75,T,PC,PL,2015,7.9
A,GE1,ED0-2,Y_GE75,T,PC,PL,2022,5.9
A,GE1,ED0-2,Y_GE75,T,PC,PT,2006,24
A,GE1,ED0-2,Y_GE75,T,PC,PT,2015,26
A,GE1,ED0-2,Y_GE75,T,PC,PT,2022,16.4
A,GE1,ED0-2,Y_GE75,T,PC,RO,2015,3.5
A,GE1,ED0-2,Y_GE75,T,PC,RO,2022,2.1
A,GE1,ED0-2,Y_GE75,T,PC,RS,2015,1.3
A,GE1,ED0-2,Y_GE75,T,PC,RS,2022,1.5
A,GE1,ED0-2,Y_GE75,T,PC,SE,2006,57.3
A,GE1,ED0-2,Y_GE75,T,PC,SE,2015,60.1
A,GE1,ED0-2,Y_GE75,T,PC,SE,2022,34.9
A,GE1,ED0-2,Y_GE75,T,PC,SI,2006,15.7
A,GE1,ED0-2,Y_GE75,T,PC,SI,2015,19.4
A,GE1,ED0-2,Y_GE75,T,PC,SI,2022,19.5
A,GE1,ED0-2,Y_GE75,T,PC,SK,2006,12
A,GE1,ED0-2,Y_GE75,T,PC,SK,2015,10.1
A,GE1,ED0-2,Y_GE75,T,PC,SK,2022,1
A,GE1,ED0-2,Y_GE75,T,PC,TR,2022,1
A,GE1,ED0-2,Y_GE75,T,PC,UK,2006,42.7
A,GE1,ED0-2,Y_GE75,T,PC,UK,2015,46.4
A,GE1,ED3_4,Y16-24,F,PC,AL,2022,51.9
A,GE1,ED3_4,Y16-24,F,PC,AT,2006,92.8
A,GE1,ED3_4,Y16-24,F,PC,AT,2015,95.4
A,GE1,ED3_4,Y16-24,F,PC,AT,2022,87
A,GE1,ED3_4,Y16-24,F,PC,BE,2006,94
A,GE1,ED3_4,Y16-24,F,PC,BE,2015,89.5
A,GE1,ED3_4,Y16-24,F,PC,BE,2022,81.8
A,GE1,ED3_4,Y16-24,F,PC,BG,2006,61.6
A,GE1,ED3_4,Y16-24,F,PC,BG,2015,66.1
A,GE1,ED3_4,Y16-24,F,PC,BG,2022,49.6
A,GE1,ED3_4,Y16-24,F,PC,CH,2015,99.4
A,GE1,ED3_4,Y16-24,F,PC,CH,2022,91.7
A,GE1,ED3_4,Y16-24,F,PC,CY,2006,89
A,GE1,ED3_4,Y16-24,F,PC,CY,2015,77.3
A,GE1,ED3_4,Y16-24,F,PC,CY,2022,60.6
A,GE1,ED3_4,Y16-24,F,PC,CZ,2006,87.8
A,GE1,ED3_4,Y16-24,F,PC,CZ,2015,95.4
A,GE1,ED3_4,Y16-24,F,PC,CZ,2022,86.7
A,GE1,ED3_4,Y16-24,F,PC,DE,2006,97
A,GE1,ED3_4,Y16-24,F,PC,DE,2015,97.3
A,GE1,ED3_4,Y16-24,F,PC,DE,2022,NA
A,GE1,ED3_4,Y16-24,F,PC,DK,2006,99.2
A,GE1,ED3_4,Y16-24,F,PC,DK,2015,99.2
A,GE1,ED3_4,Y16-24,F,PC,DK,2022,92.8
A,GE1,ED3_4,Y16-24,F,PC,EE,2006,92.1
A,GE1,ED3_4,Y16-24,F,PC,EE,2015,98.1
A,GE1,ED3_4,Y16-24,F,PC,EE,2022,91.6
A,GE1,ED3_4,Y16-24,F,PC,EL,2006,87.9
A,GE1,ED3_4,Y16-24,F,PC,EL,2015,84.4
A,GE1,ED3_4,Y16-24,F,PC,EL,2022,68.9
A,GE1,ED3_4,Y16-24,F,PC,ES,2006,96.6
A,GE1,ED3_4,Y16-24,F,PC,ES,2015,92.6
A,GE1,ED3_4,Y16-24,F,PC,ES,2022,88
A,GE1,ED3_4,Y16-24,F,PC,EU27_2020,2015,90.5
A,GE1,ED3_4,Y16-24,F,PC,FI,2006,94.1
A,GE1,ED3_4,Y16-24,F,PC,FI,2015,95.2
A,GE1,ED3_4,Y16-24,F,PC,FI,2022,88.9
A,GE1,ED3_4,Y16-24,F,PC,FR,2006,92.4
A,GE1,ED3_4,Y16-24,F,PC,FR,2015,95.6
A,GE1,ED3_4,Y16-24,F,PC,FR,2022,83.2
A,GE1,ED3_4,Y16-24,F,PC,HR,2015,81.1
A,GE1,ED3_4,Y16-24,F,PC,HR,2022,78.6
A,GE1,ED3_4,Y16-24,F,PC,HU,2006,83.4
A,GE1,ED3_4,Y16-24,F,PC,HU,2015,87.7
A,GE1,ED3_4,Y16-24,F,PC,HU,2022,73.7
A,GE1,ED3_4,Y16-24,F,PC,IE,2006,91.8
A,GE1,ED3_4,Y16-24,F,PC,IE,2015,93.8
A,GE1,ED3_4,Y16-24,F,PC,IE,2022,91
A,GE1,ED3_4,Y16-24,F,PC,IS,2006,98.8
A,GE1,ED3_4,Y16-24,F,PC,IS,2015,100
A,GE1,ED3_4,Y16-24,F,PC,IT,2006,90.5
A,GE1,ED3_4,Y16-24,F,PC,IT,2015,86.9
A,GE1,ED3_4,Y16-24,F,PC,IT,2022,75.2
A,GE1,ED3_4,Y16-24,F,PC,LT,2006,85.1
A,GE1,ED3_4,Y16-24,F,PC,LT,2015,88.3
A,GE1,ED3_4,Y16-24,F,PC,LT,2022,80.2
A,GE1,ED3_4,Y16-24,F,PC,LU,2006,92.8
A,GE1,ED3_4,Y16-24,F,PC,LU,2015,94.8
A,GE1,ED3_4,Y16-24,F,PC,LU,2022,96.3
A,GE1,ED3_4,Y16-24,F,PC,LV,2006,86.9
A,GE1,ED3_4,Y16-24,F,PC,LV,2015,90.5
A,GE1,ED3_4,Y16-24,F,PC,LV,2022,60.1
A,GE1,ED3_4,Y16-24,F,PC,ME,2015,68.4
A,GE1,ED3_4,Y16-24,F,PC,ME,2022,57.6
A,GE1,ED3_4,Y16-24,F,PC,MK,2015,54.8
A,GE1,ED3_4,Y16-24,F,PC,MT,2006,88.6
A,GE1,ED3_4,Y16-24,F,PC,MT,2015,82.5
A,GE1,ED3_4,Y16-24,F,PC,MT,2022,74.4
A,GE1,ED3_4,Y16-24,F,PC,NL,2006,94.7
A,GE1,ED3_4,Y16-24,F,PC,NL,2015,100
A,GE1,ED3_4,Y16-24,F,PC,NL,2022,93.5
A,GE1,ED3_4,Y16-24,F,PC,NO,2006,97.7
A,GE1,ED3_4,Y16-24,F,PC,NO,2015,99.5
A,GE1,ED3_4,Y16-24,F,PC,NO,2022,94.1
A,GE1,ED3_4,Y16-24,F,PC,PL,2006,83.3
A,GE1,ED3_4,Y16-24,F,PC,PL,2015,84.3
A,GE1,ED3_4,Y16-24,F,PC,PL,2022,83.8
A,GE1,ED3_4,Y16-24,F,PC,PT,2006,94.1
A,GE1,ED3_4,Y16-24,F,PC,PT,2015,95
A,GE1,ED3_4,Y16-24,F,PC,PT,2022,87.1
A,GE1,ED3_4,Y16-24,F,PC,RO,2015,60.3
A,GE1,ED3_4,Y16-24,F,PC,RO,2022,57.7
A,GE1,ED3_4,Y16-24,F,PC,RS,2015,68.9
A,GE1,ED3_4,Y16-24,F,PC,RS,2022,72.6
A,GE1,ED3_4,Y16-24,F,PC,SE,2006,96.8
A,GE1,ED3_4,Y16-24,F,PC,SE,2015,98.3
A,GE1,ED3_4,Y16-24,F,PC,SE,2022,82.8
A,GE1,ED3_4,Y16-24,F,PC,SI,2006,89.9
A,GE1,ED3_4,Y16-24,F,PC,SI,2015,88.5
A,GE1,ED3_4,Y16-24,F,PC,SI,2022,85.5
A,GE1,ED3_4,Y16-24,F,PC,SK,2006,91.6
A,GE1,ED3_4,Y16-24,F,PC,SK,2015,87.4
A,GE1,ED3_4,Y16-24,F,PC,SK,2022,71.2
A,GE1,ED3_4,Y16-24,F,PC,TR,2022,43.7
A,GE1,ED3_4,Y16-24,F,PC,UK,2006,90.3
A,GE1,ED3_4,Y16-24,F,PC,UK,2015,91.8
A,GE1,ED3_4,Y16-24,M,PC,AL,2022,53
A,GE1,ED3_4,Y16-24,M,PC,AT,2006,94.2
A,GE1,ED3_4,Y16-24,M,PC,AT,2015,92.3
A,GE1,ED3_4,Y16-24,M,PC,AT,2022,82.1
A,GE1,ED3_4,Y16-24,M,PC,BE,2006,95.9
A,GE1,ED3_4,Y16-24,M,PC,BE,2015,93.3
A,GE1,ED3_4,Y16-24,M,PC,BE,2022,82.8
A,GE1,ED3_4,Y16-24,M,PC,BG,2006,69.2
A,GE1,ED3_4,Y16-24,M,PC,BG,2015,72.9
A,GE1,ED3_4,Y16-24,M,PC,BG,2022,47.9
A,GE1,ED3_4,Y16-24,M,PC,CH,2015,95.4
A,GE1,ED3_4,Y16-24,M,PC,CH,2022,94
A,GE1,ED3_4,Y16-24,M,PC,CY,2006,95
A,GE1,ED3_4,Y16-24,M,PC,CY,2015,84.5
A,GE1,ED3_4,Y16-24,M,PC,CY,2022,69.4
A,GE1,ED3_4,Y16-24,M,PC,CZ,2006,90.3
A,GE1,ED3_4,Y16-24,M,PC,CZ,2015,93.3
A,GE1,ED3_4,Y16-24,M,PC,CZ,2022,83.2
A,GE1,ED3_4,Y16-24,M,PC,DE,2006,96.8
A,GE1,ED3_4,Y16-24,M,PC,DE,2015,93.2
A,GE1,ED3_4,Y16-24,M,PC,DE,2022,NA
A,GE1,ED3_4,Y16-24,M,PC,DK,2006,94.9
A,GE1,ED3_4,Y16-24,M,PC,DK,2015,98.5
A,GE1,ED3_4,Y16-24,M,PC,DK,2022,95.1
A,GE1,ED3_4,Y16-24,M,PC,EE,2006,91.2
A,GE1,ED3_4,Y16-24,M,PC,EE,2015,90.9
A,GE1,ED3_4,Y16-24,M,PC,EE,2022,84.9
A,GE1,ED3_4,Y16-24,M,PC,EL,2006,90.6
A,GE1,ED3_4,Y16-24,M,PC,EL,2015,84.7
A,GE1,ED3_4,Y16-24,M,PC,EL,2022,71.9
A,GE1,ED3_4,Y16-24,M,PC,ES,2006,97.9
A,GE1,ED3_4,Y16-24,M,PC,ES,2015,90.7
A,GE1,ED3_4,Y16-24,M,PC,ES,2022,89
A,GE1,ED3_4,Y16-24,M,PC,EU27_2020,2015,89.8
A,GE1,ED3_4,Y16-24,M,PC,FI,2006,96.8
A,GE1,ED3_4,Y16-24,M,PC,FI,2015,96.2
A,GE1,ED3_4,Y16-24,M,PC,FI,2022,84
A,GE1,ED3_4,Y16-24,M,PC,FR,2006,93.4
A,GE1,ED3_4,Y16-24,M,PC,FR,2015,96.3
A,GE1,ED3_4,Y16-24,M,PC,FR,2022,82.9
A,GE1,ED3_4,Y16-24,M,PC,HR,2015,80.2
A,GE1,ED3_4,Y16-24,M,PC,HR,2022,76.4
A,GE1,ED3_4,Y16-24,M,PC,HU,2006,86.6
A,GE1,ED3_4,Y16-24,M,PC,HU,2015,85.6
A,GE1,ED3_4,Y16-24,M,PC,HU,2022,77.1
A,GE1,ED3_4,Y16-24,M,PC,IE,2006,91.3
A,GE1,ED3_4,Y16-24,M,PC,IE,2015,88.9
A,GE1,ED3_4,Y16-24,M,PC,IE,2022,85.7
A,GE1,ED3_4,Y16-24,M,PC,IS,2006,97.2
A,GE1,ED3_4,Y16-24,M,PC,IS,2015,100
A,GE1,ED3_4,Y16-24,M,PC,IT,2006,93.4
A,GE1,ED3_4,Y16-24,M,PC,IT,2015,83
A,GE1,ED3_4,Y16-24,M,PC,IT,2022,76.1
A,GE1,ED3_4,Y16-24,M,PC,LT,2006,91.4
A,GE1,ED3_4,Y16-24,M,PC,LT,2015,93.6
A,GE1,ED3_4,Y16-24,M,PC,LT,2022,68.8
A,GE1,ED3_4,Y16-24,M,PC,LU,2006,94.5
A,GE1,ED3_4,Y16-24,M,PC,LU,2015,98.3
A,GE1,ED3_4,Y16-24,M,PC,LU,2022,92.3
A,GE1,ED3_4,Y16-24,M,PC,LV,2006,88.4
A,GE1,ED3_4,Y16-24,M,PC,LV,2015,89.2
A,GE1,ED3_4,Y16-24,M,PC,LV,2022,71
A,GE1,ED3_4,Y16-24,M,PC,ME,2015,77.8
A,GE1,ED3_4,Y16-24,M,PC,ME,2022,62.1
A,GE1,ED3_4,Y16-24,M,PC,MK,2015,72.2
A,GE1,ED3_4,Y16-24,M,PC,MT,2006,89.6
A,GE1,ED3_4,Y16-24,M,PC,MT,2015,86.4
A,GE1,ED3_4,Y16-24,M,PC,MT,2022,68.7
A,GE1,ED3_4,Y16-24,M,PC,NL,2006,95.1
A,GE1,ED3_4,Y16-24,M,PC,NL,2015,98
A,GE1,ED3_4,Y16-24,M,PC,NL,2022,95.4
A,GE1,ED3_4,Y16-24,M,PC,NO,2006,97.7
A,GE1,ED3_4,Y16-24,M,PC,NO,2015,97.3
A,GE1,ED3_4,Y16-24,M,PC,NO,2022,91.5
A,GE1,ED3_4,Y16-24,M,PC,PL,2006,87.2
A,GE1,ED3_4,Y16-24,M,PC,PL,2015,89.2
A,GE1,ED3_4,Y16-24,M,PC,PL,2022,82.9
A,GE1,ED3_4,Y16-24,M,PC,PT,2006,97.2
A,GE1,ED3_4,Y16-24,M,PC,PT,2015,93.3
A,GE1,ED3_4,Y16-24,M,PC,PT,2022,87.6
A,GE1,ED3_4,Y16-24,M,PC,RO,2015,59.4
A,GE1,ED3_4,Y16-24,M,PC,RO,2022,47.2
A,GE1,ED3_4,Y16-24,M,PC,RS,2015,80.1
A,GE1,ED3_4,Y16-24,M,PC,RS,2022,76.1
A,GE1,ED3_4,Y16-24,M,PC,SE,2006,97.3
A,GE1,ED3_4,Y16-24,M,PC,SE,2015,97.3
A,GE1,ED3_4,Y16-24,M,PC,SE,2022,84.3
A,GE1,ED3_4,Y16-24,M,PC,SI,2006,87.2
A,GE1,ED3_4,Y16-24,M,PC,SI,2015,92.8
A,GE1,ED3_4,Y16-24,M,PC,SI,2022,74.5
A,GE1,ED3_4,Y16-24,M,PC,SK,2006,92.8
A,GE1,ED3_4,Y16-24,M,PC,SK,2015,89.4
A,GE1,ED3_4,Y16-24,M,PC,SK,2022,74.8
A,GE1,ED3_4,Y16-24,M,PC,TR,2022,50.3
A,GE1,ED3_4,Y16-24,M,PC,UK,2006,93.2
A,GE1,ED3_4,Y16-24,M,PC,UK,2015,93.1
A,GE1,ED3_4,Y16-24,T,PC,AL,2022,52.5
A,GE1,ED3_4,Y16-24,T,PC,AT,2006,93.5
A,GE1,ED3_4,Y16-24,T,PC,AT,2015,93.6
A,GE1,ED3_4,Y16-24,T,PC,AT,2022,84.5
A,GE1,ED3_4,Y16-24,T,PC,BE,2006,95
A,GE1,ED3_4,Y16-24,T,PC,BE,2015,91.5
A,GE1,ED3_4,Y16-24,T,PC,BE,2022,82.3
A,GE1,ED3_4,Y16-24,T,PC,BG,2006,65.6
A,GE1,ED3_4,Y16-24,T,PC,BG,2015,69.8
A,GE1,ED3_4,Y16-24,T,PC,BG,2022,48.7
A,GE1,ED3_4,Y16-24,T,PC,CH,2015,97.3
A,GE1,ED3_4,Y16-24,T,PC,CH,2022,92.7
A,GE1,ED3_4,Y16-24,T,PC,CY,2006,92.2
A,GE1,ED3_4,Y16-24,T,PC,CY,2015,81.2
A,GE1,ED3_4,Y16-24,T,PC,CY,2022,65.6
A,GE1,ED3_4,Y16-24,T,PC,CZ,2006,89.1
A,GE1,ED3_4,Y16-24,T,PC,CZ,2015,94.2
A,GE1,ED3_4,Y16-24,T,PC,CZ,2022,84.8
A,GE1,ED3_4,Y16-24,T,PC,DE,2006,96.9
A,GE1,ED3_4,Y16-24,T,PC,DE,2015,95
A,GE1,ED3_4,Y16-24,T,PC,DE,2022,NA
A,GE1,ED3_4,Y16-24,T,PC,DK,2006,97.2
A,GE1,ED3_4,Y16-24,T,PC,DK,2015,98.9
A,GE1,ED3_4,Y16-24,T,PC,DK,2022,93.9
A,GE1,ED3_4,Y16-24,T,PC,EE,2006,91.6
A,GE1,ED3_4,Y16-24,T,PC,EE,2015,94.5
A,GE1,ED3_4,Y16-24,T,PC,EE,2022,88.3
A,GE1,ED3_4,Y16-24,T,PC,EL,2006,89.2
A,GE1,ED3_4,Y16-24,T,PC,EL,2015,84.6
A,GE1,ED3_4,Y16-24,T,PC,EL,2022,70.5
A,GE1,ED3_4,Y16-24,T,PC,ES,2006,97.2
A,GE1,ED3_4,Y16-24,T,PC,ES,2015,91.7
A,GE1,ED3_4,Y16-24,T,PC,ES,2022,88.5
A,GE1,ED3_4,Y16-24,T,PC,EU27_2020,2015,90.2
A,GE1,ED3_4,Y16-24,T,PC,FI,2006,95.5
A,GE1,ED3_4,Y16-24,T,PC,FI,2015,95.7
A,GE1,ED3_4,Y16-24,T,PC,FI,2022,86.4
A,GE1,ED3_4,Y16-24,T,PC,FR,2006,92.9
A,GE1,ED3_4,Y16-24,T,PC,FR,2015,95.9
A,GE1,ED3_4,Y16-24,T,PC,FR,2022,83.1
A,GE1,ED3_4,Y16-24,T,PC,HR,2015,80.6
A,GE1,ED3_4,Y16-24,T,PC,HR,2022,77.5
A,GE1,ED3_4,Y16-24,T,PC,HU,2006,85
A,GE1,ED3_4,Y16-24,T,PC,HU,2015,86.5
A,GE1,ED3_4,Y16-24,T,PC,HU,2022,75.4
A,GE1,ED3_4,Y16-24,T,PC,IE,2006,91.6
A,GE1,ED3_4,Y16-24,T,PC,IE,2015,91.5
A,GE1,ED3_4,Y16-24,T,PC,IE,2022,88.2
A,GE1,ED3_4,Y16-24,T,PC,IS,2006,98.1
A,GE1,ED3_4,Y16-24,T,PC,IS,2015,100
A,GE1,ED3_4,Y16-24,T,PC,IT,2006,91.9
A,GE1,ED3_4,Y16-24,T,PC,IT,2015,84.9
A,GE1,ED3_4,Y16-24,T,PC,IT,2022,75.7
A,GE1,ED3_4,Y16-24,T,PC,LT,2006,88.1
A,GE1,ED3_4,Y16-24,T,PC,LT,2015,90.9
A,GE1,ED3_4,Y16-24,T,PC,LT,2022,74.6
A,GE1,ED3_4,Y16-24,T,PC,LU,2006,93.7
A,GE1,ED3_4,Y16-24,T,PC,LU,2015,96.7
A,GE1,ED3_4,Y16-24,T,PC,LU,2022,94.3
A,GE1,ED3_4,Y16-24,T,PC,LV,2006,87.6
A,GE1,ED3_4,Y16-24,T,PC,LV,2015,89.9
A,GE1,ED3_4,Y16-24,T,PC,LV,2022,65.8
A,GE1,ED3_4,Y16-24,T,PC,ME,2015,73.5
A,GE1,ED3_4,Y16-24,T,PC,ME,2022,59.9
A,GE1,ED3_4,Y16-24,T,PC,MK,2015,64.2
A,GE1,ED3_4,Y16-24,T,PC,MT,2006,89.1
A,GE1,ED3_4,Y16-24,T,PC,MT,2015,84.5
A,GE1,ED3_4,Y16-24,T,PC,MT,2022,71.4
A,GE1,ED3_4,Y16-24,T,PC,NL,2006,94.9
A,GE1,ED3_4,Y16-24,T,PC,NL,2015,99
A,GE1,ED3_4,Y16-24,T,PC,NL,2022,94.4
A,GE1,ED3_4,Y16-24,T,PC,NO,2006,97.7
A,GE1,ED3_4,Y16-24,T,PC,NO,2015,98.4
A,GE1,ED3_4,Y16-24,T,PC,NO,2022,92.8
A,GE1,ED3_4,Y16-24,T,PC,PL,2006,85.3
A,GE1,ED3_4,Y16-24,T,PC,PL,2015,86.9
A,GE1,ED3_4,Y16-24,T,PC,PL,2022,83.3
A,GE1,ED3_4,Y16-24,T,PC,PT,2006,95.4
A,GE1,ED3_4,Y16-24,T,PC,PT,2015,94.2
A,GE1,ED3_4,Y16-24,T,PC,PT,2022,87.4
A,GE1,ED3_4,Y16-24,T,PC,RO,2015,59.8
A,GE1,ED3_4,Y16-24,T,PC,RO,2022,52.4
A,GE1,ED3_4,Y16-24,T,PC,RS,2015,74.7
A,GE1,ED3_4,Y16-24,T,PC,RS,2022,74.4
A,GE1,ED3_4,Y16-24,T,PC,SE,2006,97.1
A,GE1,ED3_4,Y16-24,T,PC,SE,2015,97.8
A,GE1,ED3_4,Y16-24,T,PC,SE,2022,83.6
A,GE1,ED3_4,Y16-24,T,PC,SI,2006,88.6
A,GE1,ED3_4,Y16-24,T,PC,SI,2015,90.7
A,GE1,ED3_4,Y16-24,T,PC,SI,2022,79.5
A,GE1,ED3_4,Y16-24,T,PC,SK,2006,92.2
A,GE1,ED3_4,Y16-24,T,PC,SK,2015,88.5
A,GE1,ED3_4,Y16-24,T,PC,SK,2022,73.2
A,GE1,ED3_4,Y16-24,T,PC,TR,2022,47.2
A,GE1,ED3_4,Y16-24,T,PC,UK,2006,91.8
A,GE1,ED3_4,Y16-24,T,PC,UK,2015,92.5
A,GE1,ED3_4,Y16-29,F,PC,AL,2022,47.5
A,GE1,ED3_4,Y16-29,F,PC,AT,2006,90.5
A,GE1,ED3_4,Y16-29,F,PC,AT,2015,91.2
A,GE1,ED3_4,Y16-29,F,PC,AT,2022,83.5
A,GE1,ED3_4,Y16-29,F,PC,BE,2006,91
A,GE1,ED3_4,Y16-29,F,PC,BE,2015,86.4
A,GE1,ED3_4,Y16-29,F,PC,BE,2022,76.8
A,GE1,ED3_4,Y16-29,F,PC,BG,2006,56.2
A,GE1,ED3_4,Y16-29,F,PC,BG,2015,58.5
A,GE1,ED3_4,Y16-29,F,PC,BG,2022,45.1
A,GE1,ED3_4,Y16-29,F,PC,CH,2015,95.4
A,GE1,ED3_4,Y16-29,F,PC,CH,2022,89.1
A,GE1,ED3_4,Y16-29,F,PC,CY,2006,82.5
A,GE1,ED3_4,Y16-29,F,PC,CY,2015,70.7
A,GE1,ED3_4,Y16-29,F,PC,CY,2022,52.4
A,GE1,ED3_4,Y16-29,F,PC,CZ,2006,85
A,GE1,ED3_4,Y16-29,F,PC,CZ,2015,90.6
A,GE1,ED3_4,Y16-29,F,PC,CZ,2022,79.3
A,GE1,ED3_4,Y16-29,F,PC,DE,2006,94
A,GE1,ED3_4,Y16-29,F,PC,DE,2015,93.2
A,GE1,ED3_4,Y16-29,F,PC,DE,2022,NA
A,GE1,ED3_4,Y16-29,F,PC,DK,2006,97.7
A,GE1,ED3_4,Y16-29,F,PC,DK,2015,97.3
A,GE1,ED3_4,Y16-29,F,PC,DK,2022,92.3
A,GE1,ED3_4,Y16-29,F,PC,EE,2006,89.3
A,GE1,ED3_4,Y16-29,F,PC,EE,2015,97.8
A,GE1,ED3_4,Y16-29,F,PC,EE,2022,87.1
A,GE1,ED3_4,Y16-29,F,PC,EL,2006,82.6
A,GE1,ED3_4,Y16-29,F,PC,EL,2015,78.4
A,GE1,ED3_4,Y16-29,F,PC,EL,2022,68.9
A,GE1,ED3_4,Y16-29,F,PC,ES,2006,92.2
A,GE1,ED3_4,Y16-29,F,PC,ES,2015,90.4
A,GE1,ED3_4,Y16-29,F,PC,ES,2022,86.1
A,GE1,ED3_4,Y16-29,F,PC,EU27_2020,2015,85.7
A,GE1,ED3_4,Y16-29,F,PC,FI,2006,92.3
A,GE1,ED3_4,Y16-29,F,PC,FI,2015,95
A,GE1,ED3_4,Y16-29,F,PC,FI,2022,87.2
A,GE1,ED3_4,Y16-29,F,PC,FR,2006,89.3
A,GE1,ED3_4,Y16-29,F,PC,FR,2015,93.6
A,GE1,ED3_4,Y16-29,F,PC,FR,2022,78.2
A,GE1,ED3_4,Y16-29,F,PC,HR,2015,70.9
A,GE1,ED3_4,Y16-29,F,PC,HR,2022,73.4
A,GE1,ED3_4,Y16-29,F,PC,HU,2006,75.7
A,GE1,ED3_4,Y16-29,F,PC,HU,2015,76
A,GE1,ED3_4,Y16-29,F,PC,HU,2022,63.5
A,GE1,ED3_4,Y16-29,F,PC,IE,2006,89.9
A,GE1,ED3_4,Y16-29,F,PC,IE,2015,87
A,GE1,ED3_4,Y16-29,F,PC,IE,2022,83.9
A,GE1,ED3_4,Y16-29,F,PC,IS,2006,99.3
A,GE1,ED3_4,Y16-29,F,PC,IS,2015,99
A,GE1,ED3_4,Y16-29,F,PC,IT,2006,86.3
A,GE1,ED3_4,Y16-29,F,PC,IT,2015,80.5
A,GE1,ED3_4,Y16-29,F,PC,IT,2022,70.4
A,GE1,ED3_4,Y16-29,F,PC,LT,2006,81
A,GE1,ED3_4,Y16-29,F,PC,LT,2015,83.8
A,GE1,ED3_4,Y16-29,F,PC,LT,2022,75.6
A,GE1,ED3_4,Y16-29,F,PC,LU,2006,88.4
A,GE1,ED3_4,Y16-29,F,PC,LU,2015,92.8
A,GE1,ED3_4,Y16-29,F,PC,LU,2022,95.3
A,GE1,ED3_4,Y16-29,F,PC,LV,2006,84.5
A,GE1,ED3_4,Y16-29,F,PC,LV,2015,87.5
A,GE1,ED3_4,Y16-29,F,PC,LV,2022,52.6
A,GE1,ED3_4,Y16-29,F,PC,ME,2015,60
A,GE1,ED3_4,Y16-29,F,PC,ME,2022,50.8
A,GE1,ED3_4,Y16-29,F,PC,MK,2015,49.6
A,GE1,ED3_4,Y16-29,F,PC,MT,2006,83.7
A,GE1,ED3_4,Y16-29,F,PC,MT,2015,79.1
A,GE1,ED3_4,Y16-29,F,PC,MT,2022,70.2
A,GE1,ED3_4,Y16-29,F,PC,NL,2006,91.4
A,GE1,ED3_4,Y16-29,F,PC,NL,2015,95.3
A,GE1,ED3_4,Y16-29,F,PC,NL,2022,92.6
A,GE1,ED3_4,Y16-29,F,PC,NO,2006,96.1
A,GE1,ED3_4,Y16-29,F,PC,NO,2015,97.8
A,GE1,ED3_4,Y16-29,F,PC,NO,2022,90.3
A,GE1,ED3_4,Y16-29,F,PC,PL,2006,75.7
A,GE1,ED3_4,Y16-29,F,PC,PL,2015,74.1
A,GE1,ED3_4,Y16-29,F,PC,PL,2022,76.5
A,GE1,ED3_4,Y16-29,F,PC,PT,2006,92
A,GE1,ED3_4,Y16-29,F,PC,PT,2015,93.1
A,GE1,ED3_4,Y16-29,F,PC,PT,2022,82.7
A,GE1,ED3_4,Y16-29,F,PC,RO,2015,56.3
A,GE1,ED3_4,Y16-29,F,PC,RO,2022,51.5
A,GE1,ED3_4,Y16-29,F,PC,RS,2015,62.6
A,GE1,ED3_4,Y16-29,F,PC,RS,2022,70.6
A,GE1,ED3_4,Y16-29,F,PC,SE,2006,95.3
A,GE1,ED3_4,Y16-29,F,PC,SE,2015,96
A,GE1,ED3_4,Y16-29,F,PC,SE,2022,80.3
A,GE1,ED3_4,Y16-29,F,PC,SI,2006,86.6
A,GE1,ED3_4,Y16-29,F,PC,SI,2015,87.4
A,GE1,ED3_4,Y16-29,F,PC,SI,2022,81.6
A,GE1,ED3_4,Y16-29,F,PC,SK,2006,87.8
A,GE1,ED3_4,Y16-29,F,PC,SK,2015,81
A,GE1,ED3_4,Y16-29,F,PC,SK,2022,65.1
A,GE1,ED3_4,Y16-29,F,PC,TR,2022,40.4
A,GE1,ED3_4,Y16-29,F,PC,UK,2006,88.5
A,GE1,ED3_4,Y16-29,F,PC,UK,2015,87.6
A,GE1,ED3_4,Y16-29,M,PC,AL,2022,50.8
A,GE1,ED3_4,Y16-29,M,PC,AT,2006,92.6
A,GE1,ED3_4,Y16-29,M,PC,AT,2015,90.7
A,GE1,ED3_4,Y16-29,M,PC,AT,2022,76.7
A,GE1,ED3_4,Y16-29,M,PC,BE,2006,93.6
A,GE1,ED3_4,Y16-29,M,PC,BE,2015,89.5
A,GE1,ED3_4,Y16-29,M,PC,BE,2022,77.2
A,GE1,ED3_4,Y16-29,M,PC,BG,2006,62.2
A,GE1,ED3_4,Y16-29,M,PC,BG,2015,66.2
A,GE1,ED3_4,Y16-29,M,PC,BG,2022,45.7
A,GE1,ED3_4,Y16-29,M,PC,CH,2015,94.9
A,GE1,ED3_4,Y16-29,M,PC,CH,2022,90.5
A,GE1,ED3_4,Y16-29,M,PC,CY,2006,92.3
A,GE1,ED3_4,Y16-29,M,PC,CY,2015,78.3
A,GE1,ED3_4,Y16-29,M,PC,CY,2022,67.5
A,GE1,ED3_4,Y16-29,M,PC,CZ,2006,87.3
A,GE1,ED3_4,Y16-29,M,PC,CZ,2015,92
A,GE1,ED3_4,Y16-29,M,PC,CZ,2022,76.9
