country,year,age,sex,education,occupation,internet_use,cult_ballet,cult_cinema,cult_theatre,cult_concert,cult_library,cult_monuments,cult_museum,cult_ballet_bin,cult_cinema_bin,cult_theatre_bin,cult_concert_bin,cult_library_bin,cult_monuments_bin,cult_museum_bin,part_index,part_any,internet_use_rev,education_cat,female,year_2013,gdp_pc,culture_exp
BG,2013,18,1,98,2,5,1,3,1,2,1,2,1,0,1,0,1,0,1,0,3,1,2,high,0,1,12194.1,0.8
BG,2013,18,2,98,2,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,high,1,1,12194.1,0.8
BG,2013,21,2,98,2,4,1,4,2,2,2,2,3,0,1,1,1,1,1,1,6,1,3,high,1,1,12194.1,0.8
BG,2013,23,1,98,2,5,1,3,1,2,1,2,2,0,1,0,1,0,1,1,4,1,2,high,0,1,12194.1,0.8
BG,2013,19,2,98,2,4,1,4,2,2,1,3,3,0,1,1,1,0,1,1,5,1,3,high,1,1,12194.1,0.8
BG,2013,23,1,19,8,5,1,3,1,2,1,1,1,0,1,0,1,0,0,0,2,1,2,medium,0,1,12194.1,0.8
BG,2013,19,2,98,2,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,high,1,1,12194.1,0.8
BG,2013,20,1,19,3,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,medium,0,1,12194.1,0.8
BG,2013,23,1,98,2,1,1,3,1,1,1,2,1,0,1,0,0,0,1,0,2,1,6,high,0,1,12194.1,0.8
BG,2013,28,1,23,13,3,1,2,2,2,2,2,1,0,1,1,1,1,1,0,5,1,4,high,0,1,12194.1,0.8
BG,2013,24,2,19,17,NA,1,3,2,2,1,2,2,0,1,1,1,0,1,1,5,1,NA,medium,1,1,12194.1,0.8
BG,2013,25,2,18,13,1,NA,2,1,1,1,1,1,NA,1,0,0,0,0,0,NA,NA,6,medium,1,1,12194.1,0.8
BG,2013,29,2,19,18,3,1,2,1,1,1,2,1,0,1,0,0,0,1,0,2,1,4,medium,1,1,12194.1,0.8
BG,2013,24,1,98,2,4,2,1,1,2,2,2,1,1,0,0,1,1,1,0,4,1,3,high,0,1,12194.1,0.8
BG,2013,25,1,24,3,4,2,1,2,2,3,2,2,1,0,1,1,1,1,1,6,1,3,high,0,1,12194.1,0.8
BG,2013,27,2,23,8,4,4,1,1,1,4,4,4,1,0,0,0,1,1,1,4,1,3,high,1,1,12194.1,0.8
BG,2013,22,2,98,2,5,1,2,1,1,1,4,1,0,1,0,0,0,1,0,2,1,2,high,1,1,12194.1,0.8
BG,2013,22,2,98,2,4,1,2,1,1,2,1,1,0,1,0,0,1,0,0,2,1,3,high,1,1,12194.1,0.8
BG,2013,26,1,19,3,4,1,2,1,1,1,1,1,0,1,0,0,0,0,0,1,1,3,medium,0,1,12194.1,0.8
BG,2013,19,2,98,2,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,high,1,1,12194.1,0.8
BG,2013,18,2,98,2,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,high,1,1,12194.1,0.8
BG,2013,18,1,98,2,1,1,2,2,1,3,2,2,0,1,1,0,1,1,1,5,1,6,high,0,1,12194.1,0.8
BG,2013,20,2,18,3,3,1,2,1,2,2,2,1,0,1,0,1,1,1,0,4,1,4,medium,1,1,12194.1,0.8
BG,2013,25,1,15,3,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,low,0,1,12194.1,0.8
BG,2013,29,1,15,3,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,low,0,1,12194.1,0.8
BG,2013,19,2,98,2,2,3,3,2,2,2,3,2,1,1,1,1,1,1,1,7,1,5,high,1,1,12194.1,0.8
BG,2013,23,2,19,15,5,1,2,1,1,1,2,2,0,1,0,0,0,1,1,3,1,2,medium,1,1,12194.1,0.8
BG,2013,29,2,19,1,5,1,1,1,1,1,2,2,0,0,0,0,0,1,1,2,1,2,medium,1,1,12194.1,0.8
BG,2013,24,1,19,8,1,1,2,1,1,1,1,1,0,1,0,0,0,0,0,1,1,6,medium,0,1,12194.1,0.8
BG,2013,19,1,98,2,3,2,3,3,3,3,2,1,1,1,1,1,1,1,0,6,1,4,high,0,1,12194.1,0.8
BG,2013,16,2,98,2,3,2,3,1,3,4,1,1,1,1,0,1,1,0,0,4,1,4,high,1,1,12194.1,0.8
BG,2013,17,2,98,2,4,1,1,1,3,3,2,2,0,0,0,1,1,1,1,4,1,3,high,1,1,12194.1,0.8
BG,2013,26,1,15,18,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,low,0,1,12194.1,0.8
BG,2013,29,2,18,18,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,medium,1,1,12194.1,0.8
BG,2013,29,2,24,13,5,1,4,2,1,3,4,1,0,1,1,0,1,1,0,4,1,2,high,1,1,12194.1,0.8
BG,2013,26,1,19,17,5,1,2,1,1,1,1,1,0,1,0,0,0,0,0,1,1,2,medium,0,1,12194.1,0.8
BG,2013,23,2,19,17,3,1,3,2,2,1,2,2,0,1,1,1,0,1,1,5,1,4,medium,1,1,12194.1,0.8
BG,2013,29,2,25,13,4,1,3,2,3,1,3,1,0,1,1,1,0,1,0,4,1,3,high,1,1,12194.1,0.8
BG,2013,18,1,98,2,6,1,3,2,2,1,2,2,0,1,1,1,0,1,1,5,1,1,high,0,1,12194.1,0.8
BG,2013,20,2,98,2,6,1,1,2,2,2,2,1,0,0,1,1,1,1,0,4,1,1,high,1,1,12194.1,0.8
BG,2013,20,1,98,2,3,3,4,2,2,4,2,2,1,1,1,1,1,1,1,7,1,4,high,0,1,12194.1,0.8
BG,2013,15,1,98,2,4,1,3,1,1,1,1,2,0,1,0,0,0,0,1,2,1,3,high,0,1,12194.1,0.8
BG,2013,28,2,19,3,4,4,1,1,3,1,3,1,1,0,0,1,0,1,0,3,1,3,medium,1,1,12194.1,0.8
BG,2013,27,1,19,17,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,medium,0,1,12194.1,0.8
BG,2013,27,2,19,15,5,1,1,1,1,1,2,1,0,0,0,0,0,1,0,1,1,2,medium,1,1,12194.1,0.8
BG,2013,18,2,98,2,4,2,4,4,4,4,4,4,1,1,1,1,1,1,1,7,1,3,high,1,1,12194.1,0.8
BG,2013,17,2,98,2,3,1,1,2,1,4,2,2,0,0,1,0,1,1,1,4,1,4,high,1,1,12194.1,0.8
BG,2013,22,1,98,2,3,1,1,1,2,3,2,2,0,0,0,1,1,1,1,4,1,4,high,0,1,12194.1,0.8
BG,2013,17,2,98,2,3,1,1,3,2,4,2,2,0,0,1,1,1,1,1,5,1,4,high,1,1,12194.1,0.8
BG,2013,27,1,15,18,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,low,0,1,12194.1,0.8
BG,2013,25,2,23,13,4,1,1,NA,2,1,2,1,0,0,NA,1,0,1,0,NA,NA,3,high,1,1,12194.1,0.8
BG,2013,22,2,22,13,3,2,2,1,1,1,1,1,1,1,0,0,0,0,0,2,1,4,high,1,1,12194.1,0.8
BG,2013,26,2,18,17,4,1,1,1,2,1,1,1,0,0,0,1,0,0,0,1,1,3,medium,1,1,12194.1,0.8
BG,2013,21,1,98,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,high,0,1,12194.1,0.8
BG,2013,22,1,19,10,1,2,2,2,2,1,3,1,1,1,1,1,0,1,0,5,1,6,medium,0,1,12194.1,0.8
BG,2013,29,1,27,12,1,1,2,2,2,2,2,2,0,1,1,1,1,1,1,6,1,6,high,0,1,12194.1,0.8
CY,2013,22,1,98,2,4,1,1,1,2,1,2,2,0,0,0,1,0,1,1,3,1,3,high,0,1,21994,0.9
CY,2013,16,2,98,2,4,1,3,2,2,1,2,1,0,1,1,1,0,1,0,4,1,3,high,1,1,21994,0.9
CY,2013,19,1,98,2,5,1,4,1,2,1,1,1,0,1,0,1,0,0,0,2,1,2,high,0,1,21994,0.9
CY,2013,24,2,24,14,5,1,2,1,2,2,2,1,0,1,0,1,1,1,0,4,1,2,high,1,1,21994,0.9
CY,2013,28,2,26,3,4,1,2,2,2,1,1,1,0,1,1,1,0,0,0,3,1,3,high,1,1,21994,0.9
CY,2013,17,1,98,2,3,1,2,1,2,1,3,1,0,1,0,1,0,1,0,3,1,4,high,0,1,21994,0.9
CY,2013,21,2,98,2,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,high,1,1,21994,0.9
CY,2013,22,1,20,3,1,1,1,1,2,1,1,1,0,0,0,1,0,0,0,1,1,6,high,0,1,21994,0.9
CY,2013,27,2,21,3,2,1,2,2,2,1,1,2,0,1,1,1,0,0,1,4,1,5,high,1,1,21994,0.9
CY,2013,23,2,98,2,5,1,2,2,1,3,2,1,0,1,1,0,1,1,0,4,1,2,high,1,1,21994,0.9
CY,2013,29,1,17,14,4,1,1,2,1,1,3,1,0,0,1,0,0,1,0,2,1,3,medium,0,1,21994,0.9
CY,2013,22,1,18,15,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,medium,0,1,21994,0.9
CY,2013,22,1,18,17,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,medium,0,1,21994,0.9
CY,2013,27,1,18,8,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,medium,0,1,21994,0.9
CY,2013,17,1,98,2,5,1,4,1,2,1,1,2,0,1,0,1,0,0,1,3,1,2,high,0,1,21994,0.9
CY,2013,17,1,98,2,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,high,0,1,21994,0.9
CY,2013,20,2,98,2,6,1,4,1,2,1,3,2,0,1,0,1,0,1,1,4,1,1,high,1,1,21994,0.9
CY,2013,21,1,18,4,4,1,1,1,2,1,1,1,0,0,0,1,0,0,0,1,1,3,medium,0,1,21994,0.9
CY,2013,17,2,98,2,4,2,2,2,2,1,2,3,1,1,1,1,0,1,1,6,1,3,high,1,1,21994,0.9
CY,2013,27,1,22,15,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,high,0,1,21994,0.9
CY,2013,24,2,17,3,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,medium,1,1,21994,0.9
CY,2013,16,1,98,2,5,NA,4,NA,3,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2,high,0,1,21994,0.9
CY,2013,20,1,18,3,5,NA,4,NA,4,NA,4,4,NA,1,NA,1,NA,1,1,NA,NA,2,medium,0,1,21994,0.9
CY,2013,26,2,22,3,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,high,1,1,21994,0.9
CY,2013,16,1,98,2,5,1,2,1,1,1,2,2,0,1,0,0,0,1,1,3,1,2,high,0,1,21994,0.9
CY,2013,22,2,98,2,3,1,1,1,2,1,2,2,0,0,0,1,0,1,1,3,1,4,high,1,1,21994,0.9
CY,2013,24,1,98,2,1,1,2,1,1,1,2,2,0,1,0,0,0,1,1,3,1,6,high,0,1,21994,0.9
CY,2013,15,1,98,2,2,1,3,1,1,2,2,1,0,1,0,0,1,1,0,3,1,5,high,0,1,21994,0.9
CY,2013,21,2,18,3,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,medium,1,1,21994,0.9
CY,2013,23,2,15,3,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,low,1,1,21994,0.9
CY,2013,26,1,25,12,3,1,1,2,1,3,4,4,0,0,1,0,1,1,1,4,1,4,high,0,1,21994,0.9
CY,2013,28,1,18,14,1,1,2,1,1,1,1,1,0,1,0,0,0,0,0,1,1,6,medium,0,1,21994,0.9
CY,2013,21,2,98,2,5,2,2,2,2,3,3,2,1,1,1,1,1,1,1,7,1,2,high,1,1,21994,0.9
CY,2013,28,1,25,3,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,high,0,1,21994,0.9
CY,2013,29,2,18,1,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,medium,1,1,21994,0.9
CY,2013,23,1,17,17,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,medium,0,1,21994,0.9
CY,2013,17,1,98,2,4,1,1,4,3,2,1,1,0,0,1,1,1,0,0,3,1,3,high,0,1,21994,0.9
CY,2013,15,1,98,2,5,1,2,2,3,2,1,1,0,1,1,1,1,0,0,4,1,2,high,0,1,21994,0.9
CY,2013,23,1,98,2,5,1,3,1,1,1,1,1,0,1,0,0,0,0,0,1,1,2,high,0,1,21994,0.9
CY,2013,22,1,98,2,5,1,1,3,2,2,1,1,0,0,1,1,1,0,0,3,1,2,high,0,1,21994,0.9
CY,2013,26,2,18,13,3,1,2,2,2,1,2,1,0,1,1,1,0,1,0,4,1,4,medium,1,1,21994,0.9
CY,2013,29,2,22,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,high,1,1,21994,0.9
CY,2013,19,2,15,3,4,1,1,1,1,1,3,1,0,0,0,0,0,1,0,1,1,3,low,1,1,21994,0.9
CY,2013,24,1,98,2,4,1,4,2,3,1,1,1,0,1,1,1,0,0,0,3,1,3,high,0,1,21994,0.9
CY,2013,20,1,98,2,2,1,4,1,1,1,1,1,0,1,0,0,0,0,0,1,1,5,high,0,1,21994,0.9
CY,2013,24,2,24,12,3,1,4,1,1,1,1,1,0,1,0,0,0,0,0,1,1,4,high,1,1,21994,0.9
CY,2013,25,1,24,3,3,1,2,1,1,1,1,1,0,1,0,0,0,0,0,1,1,4,high,0,1,21994,0.9
CY,2013,27,2,15,1,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,low,1,1,21994,0.9
CY,2013,24,1,98,2,2,1,1,1,1,4,2,1,0,0,0,0,1,1,0,2,1,5,high,0,1,21994,0.9
CY,2013,24,1,21,15,1,1,1,1,2,1,3,1,0,0,0,1,0,1,0,2,1,6,high,0,1,21994,0.9
CY,2013,16,2,98,2,3,4,4,2,2,1,2,1,1,1,1,1,0,1,0,5,1,4,high,1,1,21994,0.9
CY,2013,27,1,24,13,4,1,4,3,4,2,3,1,0,1,1,1,1,1,0,5,1,3,high,0,1,21994,0.9
CY,2013,28,2,24,10,3,2,2,2,2,3,3,2,1,1,1,1,1,1,1,7,1,4,high,1,1,21994,0.9
CY,2013,15,2,98,2,5,3,4,4,3,1,2,2,1,1,1,1,0,1,1,6,1,2,high,1,1,21994,0.9
CY,2013,26,2,98,2,5,2,2,2,2,2,4,4,1,1,1,1,1,1,1,7,1,2,high,1,1,21994,0.9
CY,2013,22,1,17,3,5,1,2,1,2,1,2,1,0,1,0,1,0,1,0,3,1,2,medium,0,1,21994,0.9
CY,2013,28,2,18,3,5,1,2,1,1,1,2,1,0,1,0,0,0,1,0,2,1,2,medium,1,1,21994,0.9
CY,2013,19,1,98,2,5,1,4,2,2,1,2,1,0,1,1,1,0,1,0,4,1,2,high,0,1,21994,0.9
CY,2013,28,2,23,13,5,1,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,2,high,1,1,21994,0.9
CY,2013,25,1,22,14,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,high,0,1,21994,0.9
CY,2013,28,2,23,13,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,high,1,1,21994,0.9
CY,2013,16,2,98,2,5,2,1,1,2,1,2,1,1,0,0,1,0,1,0,3,1,2,high,1,1,21994,0.9
CY,2013,24,2,18,13,4,1,2,1,2,1,1,2,0,1,0,1,0,0,1,3,1,3,medium,1,1,21994,0.9
CY,2013,16,1,98,2,5,2,2,1,2,1,1,1,1,1,0,1,0,0,0,3,1,2,high,0,1,21994,0.9
CY,2013,28,1,22,13,1,2,2,2,2,1,1,1,1,1,1,1,0,0,0,4,1,6,high,0,1,21994,0.9
CY,2013,16,1,98,2,3,1,1,2,1,1,2,1,0,0,1,0,0,1,0,2,1,4,high,0,1,21994,0.9
CY,2013,25,1,98,2,1,1,2,1,1,2,3,2,0,1,0,0,1,1,1,4,1,6,high,0,1,21994,0.9
CY,2013,17,2,98,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,high,1,1,21994,0.9
CY,2013,20,1,98,2,5,1,1,1,1,3,2,1,0,0,0,0,1,1,0,2,1,2,high,0,1,21994,0.9
CY,2013,20,2,98,2,4,1,2,1,2,1,1,1,0,1,0,1,0,0,0,2,1,3,high,1,1,21994,0.9
CY,2013,27,2,23,13,3,1,2,1,2,1,1,1,0,1,0,1,0,0,0,2,1,4,high,1,1,21994,0.9
CY,2013,24,2,98,2,3,1,3,2,2,1,2,1,0,1,1,1,0,1,0,4,1,4,high,1,1,21994,0.9
CY,2013,27,1,18,14,1,1,2,1,2,1,2,1,0,1,0,1,0,1,0,3,1,6,medium,0,1,21994,0.9
CY,2013,29,1,24,13,3,1,3,1,2,1,1,1,0,1,0,1,0,0,0,2,1,4,high,0,1,21994,0.9
CY,2013,24,2,98,2,4,1,3,2,2,1,2,1,0,1,1,1,0,1,0,4,1,3,high,1,1,21994,0.9
CY,2013,23,1,15,3,3,1,2,1,2,1,1,1,0,1,0,1,0,0,0,2,1,4,low,0,1,21994,0.9
CY,2013,17,2,98,2,4,1,2,2,1,1,1,1,0,1,1,0,0,0,0,2,1,3,high,1,1,21994,0.9
CY,2013,16,1,98,2,5,1,4,1,2,1,2,2,0,1,0,1,0,1,1,4,1,2,high,0,1,21994,0.9
CY,2013,17,2,98,2,3,4,2,1,2,1,1,1,1,1,0,1,0,0,0,3,1,4,high,1,1,21994,0.9
CY,2013,17,1,98,2,5,1,2,2,2,1,2,2,0,1,1,1,0,1,1,5,1,2,high,0,1,21994,0.9
CY,2013,24,2,18,3,5,1,2,1,2,1,1,1,0,1,0,1,0,0,0,2,1,2,medium,1,1,21994,0.9
CY,2013,26,1,98,2,2,1,2,2,2,1,1,1,0,1,1,1,0,0,0,3,1,5,high,0,1,21994,0.9
CY,2013,19,2,98,2,5,1,2,1,1,2,1,1,0,1,0,0,1,0,0,2,1,2,high,1,1,21994,0.9
CY,2013,29,1,18,8,2,1,1,1,4,1,1,1,0,0,0,1,0,0,0,1,1,5,medium,0,1,21994,0.9
CY,2013,29,1,22,17,5,NA,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,high,0,1,21994,0.9
CY,2013,17,1,98,2,5,NA,4,NA,4,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2,high,0,1,21994,0.9
CY,2013,24,1,22,15,1,1,3,1,1,1,1,1,0,1,0,0,0,0,0,1,1,6,high,0,1,21994,0.9
CY,2013,23,1,18,3,2,1,4,2,1,1,1,1,0,1,1,0,0,0,0,2,1,5,medium,0,1,21994,0.9
CY,2013,26,1,18,15,1,1,3,2,1,1,1,1,0,1,1,0,0,0,0,2,1,6,medium,0,1,21994,0.9
CY,2013,19,2,18,3,1,1,3,1,1,1,1,1,0,1,0,0,0,0,0,1,1,6,medium,1,1,21994,0.9
CY,2013,25,1,24,17,1,1,2,2,2,1,1,1,0,1,1,1,0,0,0,3,1,6,high,0,1,21994,0.9
CY,2013,26,2,22,13,1,1,4,1,1,1,2,2,0,1,0,0,0,1,1,3,1,6,high,1,1,21994,0.9
CY,2013,18,2,18,3,3,1,1,1,1,1,2,2,0,0,0,0,0,1,1,2,1,4,medium,1,1,21994,0.9
CY,2013,19,2,98,2,1,1,1,1,2,1,2,2,0,0,0,1,0,1,1,3,1,6,high,1,1,21994,0.9
CY,2013,27,2,18,3,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,medium,1,1,21994,0.9
CY,2013,22,2,20,3,1,1,1,1,2,1,1,1,0,0,0,1,0,0,0,1,1,6,high,1,1,21994,0.9
CY,2013,24,2,22,3,5,1,2,1,1,2,3,1,0,1,0,0,1,1,0,3,1,2,high,1,1,21994,0.9
CY,2013,16,1,98,2,4,1,1,1,1,2,2,2,0,0,0,0,1,1,1,3,1,3,high,0,1,21994,0.9
CY,2013,18,1,98,2,2,1,3,1,2,1,3,2,0,1,0,1,0,1,1,4,1,5,high,0,1,21994,0.9
CY,2013,21,2,98,2,5,2,4,1,2,4,4,3,1,1,0,1,1,1,1,6,1,2,high,1,1,21994,0.9
CY,2013,19,2,98,2,4,1,3,1,2,1,1,1,0,1,0,1,0,0,0,2,1,3,high,1,1,21994,0.9
CY,2013,15,2,98,2,1,1,1,2,1,1,3,2,0,0,1,0,0,1,1,3,1,6,high,1,1,21994,0.9
CY,2013,18,1,98,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,high,0,1,21994,0.9
CY,2013,23,1,98,2,1,1,3,3,1,1,1,1,0,1,1,0,0,0,0,2,1,6,high,0,1,21994,0.9
CY,2013,27,1,18,17,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,medium,0,1,21994,0.9
CY,2013,24,2,24,3,2,1,3,1,2,1,1,1,0,1,0,1,0,0,0,2,1,5,high,1,1,21994,0.9
CY,2013,19,1,98,2,4,1,2,1,1,1,1,1,0,1,0,0,0,0,0,1,1,3,high,0,1,21994,0.9
CY,2013,24,2,98,2,2,1,3,3,3,2,1,1,0,1,1,1,1,0,0,4,1,5,high,1,1,21994,0.9
CY,2013,27,2,22,14,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,high,1,1,21994,0.9
CY,2013,28,1,24,15,3,1,1,2,2,1,2,1,0,0,1,1,0,1,0,3,1,4,high,0,1,21994,0.9
CY,2013,26,2,23,3,2,2,4,2,2,1,1,1,1,1,1,1,0,0,0,4,1,5,high,1,1,21994,0.9
CY,2013,28,1,22,17,3,1,1,2,2,1,2,2,0,0,1,1,0,1,1,4,1,4,high,0,1,21994,0.9
CY,2013,24,1,19,15,5,4,2,4,2,1,1,1,1,1,1,1,0,0,0,4,1,2,medium,0,1,21994,0.9
CY,2013,22,2,18,15,2,1,2,2,1,1,1,1,0,1,1,0,0,0,0,2,1,5,medium,1,1,21994,0.9
CY,2013,27,2,18,3,3,1,1,2,1,1,1,1,0,0,1,0,0,0,0,1,1,4,medium,1,1,21994,0.9
CY,2013,15,2,98,2,1,1,4,1,1,1,1,2,0,1,0,0,0,0,1,2,1,6,high,1,1,21994,0.9
CY,2013,19,2,98,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,high,1,1,21994,0.9
CY,2013,20,2,98,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,high,1,1,21994,0.9
CY,2013,17,1,98,2,1,1,2,1,2,1,1,1,0,1,0,1,0,0,0,2,1,6,high,0,1,21994,0.9
CY,2013,23,1,18,17,5,1,2,1,1,1,1,1,0,1,0,0,0,0,0,1,1,2,medium,0,1,21994,0.9
CY,2013,24,1,18,8,3,1,1,2,1,1,1,1,0,0,1,0,0,0,0,1,1,4,medium,0,1,21994,0.9
CY,2013,29,2,16,3,2,1,1,1,2,1,3,1,0,0,0,1,0,1,0,2,1,5,medium,1,1,21994,0.9
CY,2013,27,1,18,8,1,1,3,1,1,1,4,1,0,1,0,0,0,1,0,2,1,6,medium,0,1,21994,0.9
CY,2013,24,2,22,14,3,1,4,3,2,1,2,2,0,1,1,1,0,1,1,5,1,4,high,1,1,21994,0.9
CY,2013,19,2,98,2,4,1,3,1,1,1,1,1,0,1,0,0,0,0,0,1,1,3,high,1,1,21994,0.9
CY,2013,21,2,98,2,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,high,1,1,21994,0.9
CY,2013,29,1,18,3,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,medium,0,1,21994,0.9
CY,2013,16,2,98,2,4,2,4,2,2,1,2,2,1,1,1,1,0,1,1,6,1,3,high,1,1,21994,0.9
CY,2013,24,2,22,3,4,1,4,1,2,1,1,1,0,1,0,1,0,0,0,2,1,3,high,1,1,21994,0.9
CY,2013,26,1,18,17,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,medium,0,1,21994,0.9
CY,2013,23,2,22,3,4,2,3,1,2,4,3,2,1,1,0,1,1,1,1,6,1,3,high,1,1,21994,0.9
CY,2013,23,1,21,3,3,2,4,4,4,4,2,4,1,1,1,1,1,1,1,7,1,4,high,0,1,21994,0.9
CY,2013,20,2,98,2,1,1,2,2,1,1,1,1,0,1,1,0,0,0,0,2,1,6,high,1,1,21994,0.9
CY,2013,21,2,98,2,1,1,1,1,1,4,1,1,0,0,0,0,1,0,0,1,1,6,high,1,1,21994,0.9
CY,2013,24,2,20,3,4,1,2,2,2,1,1,1,0,1,1,1,0,0,0,3,1,3,high,1,1,21994,0.9
CY,2013,27,1,24,13,1,1,2,2,2,1,2,2,0,1,1,1,0,1,1,5,1,6,high,0,1,21994,0.9
CY,2013,28,1,22,13,3,1,3,2,2,1,1,1,0,1,1,1,0,0,0,3,1,4,high,0,1,21994,0.9
CY,2013,15,1,98,2,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,high,0,1,21994,0.9
CY,2013,17,1,98,2,1,1,1,2,2,1,3,3,0,0,1,1,0,1,1,4,1,6,high,0,1,21994,0.9
CY,2013,22,1,15,17,1,3,1,3,1,4,1,2,1,0,1,0,1,0,1,4,1,6,low,0,1,21994,0.9
CY,2013,29,1,18,17,1,1,1,1,2,1,1,1,0,0,0,1,0,0,0,1,1,6,medium,0,1,21994,0.9
CZ,2013,25,2,20,13,1,2,2,2,2,1,2,2,1,1,1,1,0,1,1,6,1,6,high,1,1,22410.7,1.3
CZ,2013,16,1,98,2,3,1,2,2,3,1,2,1,0,1,1,1,0,1,0,4,1,4,high,0,1,22410.7,1.3
CZ,2013,24,2,23,1,3,2,3,3,2,4,3,3,1,1,1,1,1,1,1,7,1,4,high,1,1,22410.7,1.3
CZ,2013,25,1,18,13,3,1,2,1,1,1,1,1,0,1,0,0,0,0,0,1,1,4,medium,0,1,22410.7,1.3
CZ,2013,19,1,98,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,high,0,1,22410.7,1.3
CZ,2013,21,2,20,13,4,1,3,2,2,1,4,2,0,1,1,1,0,1,1,5,1,3,high,1,1,22410.7,1.3
CZ,2013,24,1,19,15,1,1,2,1,1,1,1,1,0,1,0,0,0,0,0,1,1,6,medium,0,1,22410.7,1.3
CZ,2013,16,2,98,2,1,3,4,3,2,3,3,2,1,1,1,1,1,1,1,7,1,6,high,1,1,22410.7,1.3
CZ,2013,20,1,18,13,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,medium,0,1,22410.7,1.3
CZ,2013,29,2,19,13,1,1,2,1,1,1,1,1,0,1,0,0,0,0,0,1,1,6,medium,1,1,22410.7,1.3
CZ,2013,23,1,18,17,1,1,2,1,1,1,2,1,0,1,0,0,0,1,0,2,1,6,medium,0,1,22410.7,1.3
CZ,2013,22,1,18,14,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,medium,0,1,22410.7,1.3
CZ,2013,28,1,23,13,5,1,3,2,1,2,2,2,0,1,1,0,1,1,1,5,1,2,high,0,1,22410.7,1.3
CZ,2013,29,2,19,1,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,medium,1,1,22410.7,1.3
CZ,2013,28,2,18,3,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,medium,1,1,22410.7,1.3
CZ,2013,20,1,19,17,2,1,3,1,2,2,4,1,0,1,0,1,1,1,0,4,1,5,medium,0,1,22410.7,1.3
CZ,2013,16,2,98,2,6,1,3,2,1,3,4,1,0,1,1,0,1,1,0,4,1,1,high,1,1,22410.7,1.3
